Sigla Empresa,Nombre,Fecha,A¤o,N£mero de Mes,Origen,Nombre.1,Ciudad Origen,Pais Origen,Destino,Nombre.2,Ciudad Destino,Pais Destino,Tr fico (N/I),Tipo Vuelo,Pasajeros,Carga + Correo (Kg),Tr fico (N/I) 2,Tipo Vuelo 2,Tipo Vuelo (Regular - No Regular),Mes
AAL,AMERICAN AIRLINES,3/1/2025,2025,3,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,CTG,CARTAGENA - RAFAEL NU¥EZ,CARTAGENA DE INDIAS,COLOMBIA,I,R,69,0,Internacional,Regular,Regular,marzo
AAL,AMERICAN AIRLINES,3/1/2025,2025,3,YYZ,LESTER B PEARSON INTL,TORONTO,CANADA,MDE,RIONEGRO - JOSE M. CORDOVA,RIONEGRO - ANTIOQUIA,COLOMBIA,I,R,119,0,Internacional,Regular,Regular,marzo
ABX,ABX AIR INC  SUCURSAL COLOMBIANA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,I,R,0,"1,011,618",Internacional,Regular,Regular,marzo
ABX,ABX AIR INC  SUCURSAL COLOMBIANA,3/1/2025,2025,3,MIA,MIAMI INTL,MIAMI,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,0,"998,027",Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,6,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BCN,BARCELONA,BARCELONA,ESPA¥A,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,I,R,4,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,AMS,SCHIPHOL,AMSTERDAM,HOLANDA,I,R,6,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,ATL,HARTSFIELD JACKSON ATLANTA INTL,ATLANTA,ESTADOS UNIDOS,I,R,2,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BCN,BARCELONA,BARCELONA,ESPA¥A,I,R,4,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BOS,GEN.EDWARD L.LOGAN,BOSTON,ESTADOS UNIDOS,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,BRU,BRUXELLES,BRUSELAS,BELGICA,I,R,13,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CDG,CHARLES DE GAULLE,PARIS,FRANCIA,I,R,8,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,CLT,CHARLOTTE DOUGLAS INTL,NORTE DE CAROLINA,ESTADOS UNIDOS,I,R,2,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DEN,STAPLETON  INT,COLORADO,ESTADOS UNIDOS,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DTW,WAYNE COUNTY,DETROIT,ESTADOS UNIDOS,I,R,10,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,DUB,DUBLIN,DUBLIN,IRLANDA,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,EWR,NEWARK LIBERTY INTL,NEW YORK,ESTADOS UNIDOS,I,R,3,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,FCO,FIUMIFINO,ROMA,ITALIA,I,R,4,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,FDF,AROPORT INTERNATIONAL MARTINIQUE A,AIME CESAIRE,ANTILLAS FRANCESAS,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,FLL,FORT LAUDERDALE HOLLYWOOD INTL,FORT LAUDERDALE,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,FRA,FRANKFURT MAIN,FRANKFURT,ALEMANIA,I,R,40,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,GVA,SESTRI,GENOVA,ITALIA,I,R,3,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,HND,HENDERSON EXECUTIVE,LAS VEGAS,ESTADOS UNIDOS,I,R,11,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,JFK,JOHN F KENNEDY INTL,NEW YORK,ESTADOS UNIDOS,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,LAS,LAS VEGAS,LAS VEGAS,ESTADOS UNIDOS,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,LAX,LOS ANGELES INTL,LOS ANGELES,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,LHR,HEATHROW,LONDRES,INGLATERRA,I,R,44,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MCO,HERDON,ORLANDO,ESTADOS UNIDOS,I,R,2,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MSP,MINNEAPOLIS ST PAUL INTL,MINNEAPOLIS,ESTADOS UNIDOS,I,R,13,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MUC,AEROPUERTO INTERNACIONAL DE MUNICH,MUNICH,ALEMANIA,I,R,15,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,MXP,MALPENSA,MILANO,ITALIA,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,NCE,COTE D'AZUR,NICE,FRANCIA,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,NRT,NARITA,TOKIO,JAPON,I,R,23,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,ORD,O .HARE,CHICAGO,ESTADOS UNIDOS,I,R,12,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,PHX,SKY HARBORT INTERNATIONAL,ARIZONA,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,STL,ST. LOUIS,SAINT LOUIS,ESTADOS UNIDOS,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,SYD,KINGSFORD SMITH,SYDNEY,AUSTRALIA,I,R,5,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,VIE,VIENNA INTERNATIONAL AIRPORT,VIENNA,AUSTRIA,I,R,4,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YAM,SAULT STE,SAULT STE,CANADA,I,R,29,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YDF,DEER LAKE,DEER LAKE,CANADA,I,R,4,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YEG,EDMONTON INTER,EDMONTON,CANADA,I,R,311,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YFC,GREATER FREDERICTON,NEW BRUNSWICK,CANADA,I,R,15,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YHM,HAMILTON,HAMILTON,CANADA,I,R,1,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YHZ,HALIFAX INTL. N. S.,ENFIELD,CANADA,I,R,146,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YKF,WLKES CO,NORTE DE CAROLINA,ESTADOS UNIDOS,I,R,13,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YLW,KELOWNA,KELOWNA,CANADA,I,R,54,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YMM,FORT MCMURRAY,FORT MCMURRAY,CANADA,I,R,10,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YOW,"OTTAWA/MACDONALD - CARTIER INTL,",OTAWA,CANADA,I,R,262,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YQB,QUEBEC,QUEBEC,CANADA,I,R,271,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YQG,WINDSOR,WINDSOR,CANADA,I,R,15,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YQM,MONCTON,MONCTON,CANADA,I,R,36,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YQR,REGINA,REGINA,CANADA,I,R,19,0,Internacional,Regular,Regular,marzo
ACA,AIR CANADA,3/1/2025,2025,3,BOG,BOGOTA - EL DORADO,"BOGOT?, D.C.",COLOMBIA,YQT,THUNDER BAY,THUNDER BAY,CANADA,I,R,13,0,Internacional,Regular,Regular,marzo
